fecha,ccaa,Hosp_Totales,Hosp_7días,UCI_Totales,UCI_7dias,Hosp_actual,%CamasCovid,UCI_actual,%CamasUCI,Ingresos_24horas,Altas_24horas
2021-01-12,País Vasco,9.526,1,731,0,532 ,"10,98% ",66 ,"15,68% ",56,70
2021-01-12,La Rioja,2.472,77,236,5,120 ,"14,81% ",24 ,"40,00% ",20,18
2021-01-12,Murcia,5.471,131,759,23,511 ,"12,93% ",88 ,"18,88% ",111,58
2021-01-12,C. Valenciana,17.954,599,1.800,32,3.264 ,"27,90% ",468 ,"43,29% ",482,403
2021-01-12,Andalucía,24.334,472,2.413,36,1.767 ,"10,09% ",287 ,"16,56% ",356,186
2021-01-12,Cataluña,31.516,249,2.545,16,4.051 ,"16,18% ",568 ,"41,25% ",448,417
2021-01-12,Castilla y León,18.898,371,1.425,22,802 ,"11,67% ",146 ,"26,84% ",117,62
2021-01-12,Castilla La Mancha,14.425,98,936,13,968 ,"19,72% ",126 ,"32,73% ",162,99
2021-01-12,Cantabria,1.888,91,242,12,155 ,"9,63% ",27 ,"22,13% ",25,11
2021-01-12,Canarias,3.273,99,586,5,319 ,"5,95% ",59 ,"13,32% ",25,17
2021-01-12,Baleares,3.284,64,481,17,482 ,"14,38% ",119 ,"38,76% ",48,47
2021-01-12,Asturias,5.195,118,387,6,285 ,"8,16% ",53 ,"16,46% ",41,22
2021-01-12,Aragón,10.067,249,919,18,478 ,"11,35% ",49 ,"20,94% ",78,62
2021-01-12,Ceuta,207,6,23,1,12 ,"6,03% ",1 ,"5,88% ",3,0
2021-01-13,Galicia,7.908,315,934,50,517 ,"6,23% ",78 ,"10,68% ",79,46
2021-01-13,Madrid,55.215,94,3.923,15,2.926 ,"17,33% ",450 ,"36,06% ",386,255
2021-01-13,Melilla,351,10,48,2,12 ,"6,70% ",3 ,"21,43% ",1,2
2021-01-13,Extremadura,4.048,241,349,22,477 ,"14,96% ",50 ,"23,26% ",52,54
2021-01-13,Navarra,4.647,53,388,5,113 ,"5,95% ",13 ,"10,40% ",11,18
2021-01-13,País Vasco,9.665,3,747,0,529 ,"10,90% ",68 ,"16,19% ",55,69
2021-01-13,La Rioja,2.482,75,242,10,122 ,"15,06% ",24 ,"40,00% ",10,9
2021-01-13,Murcia,5.715,316,780,39,540 ,"13,64% ",94 ,"20,17% ",104,55
2021-01-13,C. Valenciana,18.171,633,1.808,29,3.406 ,"29,00% ",491 ,"45,05% ",520,357
2021-01-13,Andalucía,24.532,547,2.440,34,1.833 ,"10,47% ",284 ,"16,38% ",316,207
2021-01-13,Cataluña,31.760,271,2.556,15,4.170 ,"16,66% ",579 ,"41,68% ",467,410
2021-01-13,Aragón,10.109,254,919,12,468 ,"11,13% ",51 ,"21,79% ",62,67
2021-01-13,Asturias,5.234,140,389,5,297 ,"8,50% ",54 ,"16,77% ",47,25
2021-01-13,Baleares,3.317,73,485,16,477 ,"14,22% ",121 ,"39,41% ",54,57
2021-01-13,Ceuta,208,5,24,2,12 ,"6,03% ",2 ,"11,76% ",1,0
2021-01-13,Cantabria,1.914,101,247,15,158 ,"9,81% ",27 ,"22,13% ",21,14
2021-01-13,Castilla La Mancha,14.500,130,939,13,1.029 ,"20,70% ",138 ,"33,99% ",157,90
2021-01-13,Castilla y León,18.966,370,1.427,18,816 ,"11,80% ",156 ,"28,68% ",126,49
2021-01-13,Canarias,3.301,101,591,8,313 ,"5,84% ",61 ,"13,77% ",24,27
2021-01-14,Extremadura,4.093,251,351,21,480 ,"15,05% ",54 ,"25,12% ",63,45
2021-01-14,País Vasco,9.776,2,754,0,552 ,"11,51% ",73 ,"17,22% ",85,85
2021-01-14,Navarra,4.657,53,389,5,114 ,"6,00% ",14 ,"11,20% ",11,10
2021-01-14,Murcia,5.778,346,787,39,605 ,"14,96% ",104 ,"18,87% ",108,66
2021-01-14,Melilla,352,9,51,5,11 ,"6,15% ",5 ,"35,71% ",3,2
2021-01-14,Madrid,55.315,122,3.928,13,3.015 ,"17,72% ",449 ,"35,98% ",401,324
2021-01-14,Galicia,7.996,369,952,62,555 ,"6,56% ",87 ,"11,71% ",93,47
2021-01-14,La Rioja,2.516,82,244,9,125 ,"15,43% ",24 ,"40,00% ",18,14
2021-01-14,C. Valenciana,18.473,734,1.830,37,3.546 ,"30,12% ",531 ,"47,54% ",540,379
2021-01-14,Cataluña,31.969,303,2.577,17,4.183 ,"16,62% ",579 ,"41,84% ",432,419
2021-01-14,Castilla y León,19.046,398,1.433,19,854 ,"12,36% ",157 ,"28,86% ",141,67
2021-01-14,Castilla La Mancha,14.561,144,941,12,1.125 ,"22,41% ",140 ,"34,40% ",198,107
2021-01-14,Cantabria,1.938,114,247,13,169 ,"10,50% ",24 ,"19,67% ",24,10
2021-01-14,Canarias,3.323,104,593,8,298 ,"5,55% ",61 ,"13,77% ",25,31
2021-01-14,Baleares,3.332,80,488,15,475 ,"14,19% ",122 ,"39,74% ",54,48
2021-01-14,Asturias,5.262,160,391,6,304 ,"8,71% ",55 ,"17,08% ",46,25
2021-01-14,Aragón,10.167,288,927,16,498 ,"11,85% ",57 ,"24,36% ",80,53
2021-01-14,Andalucía,24.728,628,2.465,32,1.996 ,"11,40% ",311 ,"17,94% ",371,217
2021-01-14,Ceuta,209,3,24,1,19 ,"9,55% ",2 ,"11,76% ",7,0
2021-01-15,Galicia,8.074,408,965,68,601 ,"7,10% ",96 ,"12,92% ",92,44
2021-01-15,Madrid,55.429,152,3.938,12,3.116 ,"18,30% ",476 ,"37,78% ",427,341
2021-01-15,Melilla,352,9,51,5,10 ,"5,49% ",5 ,"29,41% ",1,2
2021-01-15,Extremadura,4.113,223,351,15,505 ,"15,83% ",56 ,"26,05% ",62,40
2021-01-15,Navarra,4.667,52,391,7,114 ,"6,00% ",15 ,"12,20% ",17,15
2021-01-15,País Vasco,9.908,5,763,0,547 ,"11,32% ",75 ,"17,73% ",59,64
2021-01-15,La Rioja,2.536,89,247,11,132 ,"16,30% ",27 ,"45,00% ",19,11
2021-01-15,Murcia,5.907,414,806,47,640 ,"16,17% ",99 ,"21,24% ",122,77
2021-01-15,C. Valenciana,18.841,831,1.856,46,3.614 ,"30,34% ",540 ,"48,09% ",526,413
2021-01-15,Ceuta,210,4,24,1,22 ,"11,06% ",2 ,"11,76% ",3,0
2021-01-15,Cataluña,32.186,340,2.591,17,4.272 ,"16,97% ",595 ,"42,38% ",496,429
2021-01-15,Aragón,10.228,307,932,21,519 ,"12,33% ",56 ,"23,93% ",82,50
2021-01-15,Asturias,5.289,178,395,10,298 ,"8,54% ",57 ,"17,70% ",42,33
2021-01-15,Baleares,3.341,62,489,11,488 ,"14,60% ",126 ,"41,04% ",64,44
2021-01-15,Andalucía,24.924,697,2.486,37,2.170 ,"12,37% ",339 ,"19,23% ",402,203
2021-01-15,Cantabria,1.960,122,248,13,173 ,"10,75% ",24 ,"19,67% ",25,16
2021-01-15,Castilla La Mancha,14.626,180,945,11,1.194 ,"23,41% ",145 ,"35,98% ",181,110
2021-01-15,Castilla y León,19.151,440,1.440,23,953 ,"13,68% ",161 ,"29,60% ",174,79
2021-01-15,Canarias,3.343,103,598,10,289 ,"5,40% ",59 ,"13,32% ",22,26
2021-01-18,Galicia,8.353,519,1.003,79,771 ,"9,29% ",109 ,"14,93% ",101,22
2021-01-18,La Rioja,2.572,82,250,8,179 ,"22,10% ",28 ,"46,67% ",19,7
2021-01-18,País Vasco,9.916,2,765,0,588 ,"12,30% ",83 ,"20,15% ",45,34
2021-01-18,Navarra,4.709,70,394,6,132 ,"6,94% ",14 ,"11,38% ",20,2
2021-01-18,Murcia,6.066,398,821,47,819 ,"20,55% ",115 ,"24,68% ",116,51
2021-01-18,Melilla,357,8,51,5,16 ,"8,79% ",4 ,"23,53% ",4,0
2021-01-18,Madrid,55.686,206,3.949,14,3.550 ,"21,18% ",521 ,"42,05% ",352,150
2021-01-18,Extremadura,4.289,284,359,24,615 ,"19,27% ",68 ,"31,48% ",45,17
2021-01-18,C. Valenciana,19.406,845,1.885,46,4.378 ,"37,28% ",602 ,"52,76% ",571,202
2021-01-18,Andalucía,25.307,708,2.513,38,2.756 ,"15,72% ",377 ,"21,31% ",377,152
2021-01-18,Cataluña,32.561,299,2.611,17,4.676 ,"18,66% ",668 ,"46,07% ",382,187
2021-01-18,Castilla y León,19.373,479,1.450,25,1.204 ,"17,20% ",172 ,"31,56% ",160,44
2021-01-18,Castilla La Mancha,14.821,255,954,11,1.488 ,"28,86% ",165 ,"37,93% ",177,50
2021-01-18,Cantabria,2.018,136,257,16,204 ,"12,67% ",31 ,"25,41% ",19,8
2021-01-18,Canarias,3.390,84,610,10,303 ,"5,65% ",67 ,"15,12% ",28,8
2021-01-18,Baleares,3.402,74,497,9,555 ,"16,58% ",132 ,"42,72% ",55,24
2021-01-18,Asturias,5.371,196,400,13,338 ,"9,68% ",65 ,"20,19% ",30,4
2021-01-18,Aragón,10.397,367,946,29,592 ,"14,10% ",62 ,"26,50% ",73,21
2021-01-18,Ceuta,210,3,24,1,20 ,"10,00% ",4 ,"23,53% ",0,1
2021-01-19,Galicia,8.469,562,1.027,93,831 ,"9,92% ",117 ,"15,90% ",111,69
2021-01-19,Madrid,55.907,286,3.960,18,3.674 ,"21,36% ",538 ,"42,13% ",456,367
2021-01-19,Melilla,365,16,52,4,20 ,"10,99% ",9 ,"52,94% ",9,2
2021-01-19,Extremadura,4.349,306,366,29,664 ,"20,81% ",73 ,"33,80% ",82,45
2021-01-19,Navarra,4.730,85,397,9,140 ,"7,35% ",16 ,"12,90% ",15,6
2021-01-19,País Vasco,10.070,1,784,0,623 ,"12,58% ",94 ,"22,22% ",88,85
2021-01-19,La Rioja,2.607,101,255,12,179 ,"22,10% ",30 ,"50,00% ",26,21
2021-01-19,Murcia,6.187,435,832,49,869 ,"21,78% ",121 ,"25,74% ",126,88
2021-01-19,C. Valenciana,19.859,977,1.914,60,4.485 ,"38,18% ",609 ,"53,80% ",669,516
2021-01-19,Andalucía,25.610,830,2.537,46,2.956 ,"16,83% ",410 ,"22,94% ",524,311
2021-01-19,Cataluña,32.798,328,2.631,21,4.730 ,"18,77% ",679 ,"46,76% ",504,487
2021-01-19,Castilla y León,19.537,554,1.462,29,1.339 ,"18,98% ",178 ,"31,79% ",244,111
2021-01-19,Castilla La Mancha,14.899,264,960,12,1.588 ,"30,09% ",190 ,"43,38% ",219,140
2021-01-19,Cantabria,2.038,139,257,11,203 ,"12,61% ",29 ,"23,77% ",29,21
2021-01-19,Canarias,3.426,100,618,14,307 ,"5,73% ",65 ,"14,67% ",37,20
2021-01-19,Baleares,3.446,93,503,15,561 ,"16,77% ",131 ,"42,39% ",65,56
2021-01-19,Asturias,5.422,213,403,14,367 ,"10,51% ",61 ,"18,94% ",59,27
2021-01-19,Aragón,10.447,360,946,25,628 ,"14,96% ",62 ,"26,27% ",114,83
2021-01-19,Ceuta,226,13,26,3,21 ,"10,50% ",4 ,"23,53% ",1,0
2021-01-20,Galicia,8.600,617,1.050,105,880 ,"10,38% ",136 ,"18,21% ",158,63
2021-01-20,Madrid,56.050,299,3.967,23,3.895 ,"22,51% ",592 ,"44,92% ",614,362
2021-01-20,Melilla,368,17,53,5,25 ,"13,74% ",9 ,"52,94% ",5,0
2021-01-20,Extremadura,4.425,328,368,30,661 ,"20,71% ",73 ,"33,80% ",96,80
2021-01-20,Navarra,4.749,98,400,12,148 ,"7,77% ",18 ,"14,52% ",23,13
2021-01-20,País Vasco,10.134,0,791,0,648 ,"13,01% ",95 ,"22,67% ",103,83
2021-01-20,La Rioja,2.632,113,260,17,196 ,"24,20% ",31 ,"51,67% ",34,16
2021-01-20,Murcia,6.288,438,848,55,946 ,"23,72% ",130 ,"27,66% ",146,93
2021-01-20,C. Valenciana,20.302,1.110,1.941,68,4.655 ,"38,60% ",636 ,"55,30% ",638,555
2021-01-20,Andalucía,25.862,909,2.543,54,3.109 ,"17,69% ",430 ,"23,93% ",529,363
2021-01-20,Cataluña,33.054,368,2.642,21,4.859 ,"19,16% ",697 ,"47,29% ",568,486
2021-01-20,Aragón,10.535,393,952,23,641 ,"15,23% ",67 ,"28,63% ",97,81
2021-01-20,Asturias,5.466,217,404,12,382 ,"10,95% ",54 ,"16,77% ",65,34
2021-01-20,Baleares,3.490,113,511,17,560 ,"16,80% ",134 ,"43,93% ",51,42
2021-01-20,Ceuta,228,13,26,2,23 ,"11,50% ",3 ,"17,65% ",2,3
2021-01-20,Cantabria,2.053,138,257,10,194 ,"12,05% ",25 ,"20,49% ",18,22
2021-01-20,Castilla La Mancha,14.981,292,972,22,1.612 ,"30,04% ",198 ,"44,70% ",185,149
2021-01-20,Castilla y León,19.680,604,1.467,31,1.481 ,"20,94% ",193 ,"34,84% ",270,99
2021-01-20,Canarias,3.462,115,624,18,313 ,"5,84% ",62 ,"14,00% ",33,19
2021-01-21,C. Valenciana,20.845,1.295,1.966,68,4.735 ,"39,25% ",667 ,"57,50% ",651,501
2021-01-21,País Vasco,10.207,12,797,1,669 ,"13,46% ",100 ,"23,98% ",97,84
2021-01-21,Navarra,4.770,111,402,13,152 ,"7,95% ",20 ,"16,26% ",17,12
2021-01-21,Murcia,6.412,473,865,61,1.002 ,"25,06% ",138 ,"29,36% ",188,118
2021-01-21,Melilla,373,21,53,2,31 ,"17,03% ",8 ,"47,06% ",10,3
2021-01-21,Madrid,56.210,327,3.973,25,4.403 ,"24,60% ",621 ,"46,00% ",682,457
2021-01-21,Galicia,8.734,644,1.063,96,937 ,"11,03% ",138 ,"18,57% ",109,75
2021-01-21,Extremadura,4.539,372,374,32,700 ,"21,94% ",77 ,"35,65% ",101,60
2021-01-21,La Rioja,2.664,121,263,16,211 ,"26,05% ",36 ,"60,00% ",35,13
2021-01-21,Ceuta,228,10,26,2,25 ,"12,50% ",3 ,"17,65% ",2,0
2021-01-21,Castilla y León,19.847,662,1.477,31,1.588 ,"22,24% ",207 ,"37,16% ",267,122
2021-01-21,Castilla La Mancha,15.078,296,989,31,1.717 ,"31,96% ",207 ,"46,41% ",274,174
2021-01-21,Cantabria,2.074,136,258,11,192 ,"11,93% ",24 ,"19,67% ",29,27
2021-01-21,Canarias,3.476,111,625,19,302 ,"5,63% ",59 ,"13,32% ",19,26
2021-01-21,Baleares,3.502,102,511,14,567 ,"17,05% ",132 ,"43,28% ",54,34
2021-01-21,Asturias,5.519,238,408,14,403 ,"11,56% ",63 ,"19,57% ",72,28
2021-01-21,Aragón,10.608,399,958,23,647 ,"15,31% ",70 ,"29,79% ",75,76
2021-01-21,Andalucía,26.165,1.000,2.569,53,3.357 ,"19,09% ",454 ,"25,22% ",568,331
2021-01-21,Cataluña,33.269,385,2.669,20,4.904 ,"19,34% ",710 ,"47,68% ",495,512
2021-01-22,Galicia,8.867,686,1.083,101,1.002 ,"11,78% ",145 ,"19,52% ",147,78
2021-01-22,Madrid,56.381,342,3.980,24,4.613 ,"25,79% ",633 ,"46,24% ",601,444
2021-01-22,Melilla,378,24,53,2,34 ,"18,68% ",9 ,"52,94% ",7,4
2021-01-22,La Rioja,2.687,124,264,12,220 ,"27,16% ",39 ,"65,00% ",24,19
2021-01-22,Navarra,4.791,117,406,14,167 ,"8,70% ",23 ,"18,11% ",24,9
2021-01-22,País Vasco,10.202,8,801,1,705 ,"14,22% ",99 ,"23,24% ",99,76
2021-01-22,Extremadura,4.592,362,388,38,660 ,"22,39% ",83 ,"39,15% ",58,72
2021-01-22,C. Valenciana,21.312,1.378,1.996,70,4.811 ,"39,96% ",695 ,"58,65% ",662,571
2021-01-22,Murcia,6.574,544,881,65,1.020 ,"25,44% ",154 ,"32,35% ",146,110
2021-01-22,Cataluña,33.599,428,2.693,21,5.016 ,"19,78% ",753 ,"49,51% ",545,431
2021-01-22,Andalucía,26.433,1.069,2.585,61,3.525 ,"20,01% ",489 ,"27,09% ",577,375
2021-01-22,Aragón,10.692,421,960,20,677 ,"16,10% ",77 ,"32,49% ",111,74
2021-01-22,Asturias,5.567,257,409,11,424 ,"12,18% ",60 ,"19,17% ",74,32
2021-01-22,Baleares,3.549,115,513,12,560 ,"16,87% ",129 ,"42,30% ",58,59
2021-01-22,Ceuta,235,13,26,2,26 ,"13,00% ",3 ,"17,65% ",2,1
2021-01-22,Cantabria,2.097,142,260,11,207 ,"12,86% ",27 ,"22,13% ",34,15
2021-01-22,Castilla La Mancha,15.169,319,995,29,1.759 ,"32,59% ",223 ,"49,45% ",214,163
2021-01-22,Castilla y León,20.010,704,1.487,30,1.740 ,"24,30% ",208 ,"37,08% ",300,127
2021-01-22,Canarias,3.504,121,628,14,296 ,"5,52% ",59 ,"13,32% ",30,25
2021-01-25,Extremadura,4.746,366,409,43,730 ,"24,60% ",97 ,"45,75% ",73,27
2021-01-25,La Rioja,2.721,106,266,9,253 ,"30,56% ",50 ,"64,10% ",19,8
2021-01-25,País Vasco,10.198,0,801,0,786 ,"15,73% ",113 ,"26,22% ",63,25
2021-01-25,Navarra,4.817,103,412,19,184 ,"9,51% ",27 ,"20,45% ",13,4
2021-01-25,Murcia,6.873,548,915,68,1.093 ,"26,67% ",161 ,"28,96% ",122,63
2021-01-25,Melilla,388,25,55,4,39 ,"21,43% ",10 ,"58,82% ",4,2
2021-01-25,Madrid,56.745,296,3.993,18,5.051 ,"28,18% ",678 ,"49,63% ",445,212
2021-01-25,Galicia,9.208,749,1.129,108,1.198 ,"14,33% ",161 ,"21,73% ",133,33
2021-01-25,C. Valenciana,22.113,1.184,2.039,61,5.276 ,"43,52% ",734 ,"61,37% ",583,327
2021-01-25,Ceuta,238,11,28,2,30 ,"15,08% ",5 ,"29,41% ",1,2
2021-01-25,Cataluña,34.036,373,2.720,18,5.287 ,"20,81% ",784 ,"49,87% ",321,226
2021-01-25,Aragón,10.925,498,985,36,784 ,"18,66% ",80 ,"33,90% ",69,20
2021-01-25,Asturias,5.727,332,417,13,486 ,"13,91% ",69 ,"21,36% ",50,13
2021-01-25,Baleares,3.636,113,523,6,584 ,"17,56% ",134 ,"43,09% ",44,19
2021-01-25,Andalucía,27.101,1.134,2.633,72,4.142 ,"23,46% ",574 ,"31,75% ",488,228
2021-01-25,Cantabria,2.150,137,271,14,219 ,"13,60% ",33 ,"27,05% ",12,9
2021-01-25,Castilla La Mancha,15.325,254,1.009,30,1.921 ,"35,34% ",247 ,"52,89% ",147,66
2021-01-25,Castilla y León,20.388,760,1.509,38,2.110 ,"29,23% ",258 ,"44,48% ",218,55
2021-01-25,Canarias,3.580,137,651,17,310 ,"5,78% ",69 ,"15,58% ",37,11
2021-01-26,Extremadura,4.830,376,415,46,709 ,"23,89% ",91 ,"42,92% ",58,76
2021-01-26,La Rioja,2.760,115,281,20,257 ,"30,70% ",47 ,"54,02% ",34,34
2021-01-26,País Vasco,10.223,2,804,0,774 ,"15,26% ",118 ,"27,13% ",106,114
2021-01-26,Navarra,4.842,107,417,22,181 ,"9,33% ",31 ,"23,48% ",21,17
2021-01-26,Murcia,7.048,613,926,64,1.073 ,"26,09% ",171 ,"35,92% ",160,170
2021-01-26,Melilla,395,25,58,5,35 ,"19,23% ",9 ,"52,94% ",6,8
2021-01-26,Madrid,56.929,305,3.999,13,5.016 ,"27,90% ",702 ,"50,43% ",546,597
2021-01-26,Galicia,9.316,753,1.146,106,1.281 ,"15,32% ",176 ,"23,75% ",184,92
2021-01-26,C. Valenciana,22.699,1.281,2.069,57,5.403 ,"43,73% ",746 ,"61,70% ",657,683
2021-01-26,Andalucía,27.484,1.200,2.675,79,4.211 ,"23,78% ",615 ,"33,68% ",684,529
2021-01-26,Cataluña,34.216,330,2.740,23,5.309 ,"20,79% ",799 ,"46,75% ",450,532
2021-01-26,Castilla y León,20.592,795,1.524,34,2.221 ,"30,76% ",264 ,"45,91% ",276,166
2021-01-26,Castilla La Mancha,15.394,243,1.013,26,1.912 ,"35,49% ",259 ,"54,76% ",202,210
2021-01-26,Cantabria,2.187,152,277,19,221 ,"13,73% ",35 ,"28,69% ",43,29
2021-01-26,Canarias,3.606,135,655,13,321 ,"5,98% ",72 ,"16,25% ",38,18
2021-01-26,Baleares,3.690,124,528,9,579 ,"17,36% ",141 ,"44,62% ",65,78
2021-01-26,Asturias,5.795,353,423,17,509 ,"14,57% ",74 ,"22,91% ",82,48
2021-01-26,Aragón,10.980,466,984,30,774 ,"18,37% ",78 ,"33,05% ",97,110
2021-01-26,Ceuta,242,15,28,2,29 ,"14,50% ",5 ,"29,41% ",1,1
2021-01-27,Galicia,9.498,805,1.167,104,1.295 ,"15,50% ",186 ,"25,10% ",198,144
2021-01-27,Madrid,57.102,323,4.010,20,5.009 ,"27,70% ",703 ,"50,29% ",589,598
2021-01-27,Melilla,400,26,60,6,38 ,"20,88% ",10 ,"58,82% ",7,4
2021-01-27,Extremadura,4.910,358,419,44,672 ,"23,35% ",107 ,"51,69% ",61,64
2021-01-27,Navarra,4.855,97,417,19,170 ,"8,75% ",30 ,"22,56% ",15,24
2021-01-27,País Vasco,10.377,7,824,1,774 ,"15,27% ",124 ,"28,31% ",104,118
2021-01-27,La Rioja,2.791,118,286,22,257 ,"30,70% ",48 ,"55,17% ",31,27
2021-01-27,Murcia,7.190,610,936,61,1.073 ,"26,01% ",167 ,"35,08% ",143,135
2021-01-27,C. Valenciana,23.248,1.414,2.093,58,5.239 ,"42,16% ",767 ,"62,97% ",593,701
2021-01-27,Andalucía,27.902,1.299,2.712,92,4.441 ,"25,04% ",624 ,"34,01% ",660,511
2021-01-27,Cataluña,34.472,355,2.769,30,5.231 ,"20,45% ",798 ,"46,61% ",457,543
2021-01-27,Aragón,11.056,464,986,26,767 ,"18,23% ",78 ,"33,05% ",85,84
2021-01-27,Asturias,5.868,376,429,23,558 ,"15,98% ",80 ,"24,77% ",84,50
2021-01-27,Baleares,3.741,133,535,12,557 ,"16,65% ",141 ,"45,34% ",38,56
2021-01-27,Ceuta,242,14,28,2,29 ,"14,50% ",5 ,"29,41% ",1,1
2021-01-27,Cantabria,2.191,141,277,19,217 ,"13,48% ",33 ,"27,05% ",27,21
2021-01-27,Castilla La Mancha,15.492,242,1.023,24,1.894 ,"34,65% ",265 ,"54,53% ",200,214
2021-01-27,Castilla y León,20.788,815,1.540,36,2.250 ,"31,03% ",278 ,"48,26% ",274,212
2021-01-27,Canarias,3.627,133,660,12,318 ,"5,93% ",71 ,"16,06% ",30,24
2021-01-28,Extremadura,4.989,355,420,38,684 ,"23,05% ",103 ,"48,58% ",50,76
2021-01-28,País Vasco,10.453,9,832,1,789 ,"15,37% ",126 ,"25,77% ",103,101
2021-01-28,Navarra,4.879,102,419,18,171 ,"8,81% ",32 ,"24,06% ",20,15
2021-01-28,Murcia,7.346,627,949,57,1.057 ,"25,52% ",169 ,"34,63% ",140,142
2021-01-28,Melilla,404,26,60,5,35 ,"19,23% ",9 ,"52,94% ",2,5
2021-01-28,Madrid,57.267,315,4.017,18,5.021 ,"27,81% ",724 ,"51,60% ",590,573
2021-01-28,Galicia,9.661,850,1.193,118,1.337 ,"16,00% ",204 ,"26,32% ",203,143
2021-01-28,La Rioja,2.823,124,288,18,255 ,"30,47% ",51 ,"58,62% ",29,29
2021-01-28,C. Valenciana,23.892,1.563,2.120,65,5.095 ,"41,54% ",762 ,"62,98% ",569,648
2021-01-28,Cataluña,34.648,358,2.776,28,5.151 ,"20,25% ",803 ,"50,63% ",384,472
2021-01-28,Castilla y León,20.992,844,1.552,41,2.296 ,"31,38% ",290 ,"49,15% ",296,205
2021-01-28,Castilla La Mancha,15.655,229,1.032,24,1.870 ,"34,23% ",265 ,"54,53% ",166,190
2021-01-28,Cantabria,2.211,138,281,21,211 ,"13,11% ",34 ,"27,87% ",26,23
2021-01-28,Canarias,3.652,145,665,13,312 ,"5,82% ",69 ,"15,58% ",34,29
2021-01-28,Baleares,3.803,137,563,25,559 ,"16,77% ",139 ,"44,69% ",50,43
2021-01-28,Asturias,5.925,376,434,24,577 ,"16,49% ",85 ,"26,32% ",88,64
2021-01-28,Aragón,11.130,467,996,30,748 ,"17,79% ",85 ,"36,02% ",91,97
2021-01-28,Andalucía,28.243,1.302,2.761,91,4.534 ,"25,60% ",653 ,"35,70% ",664,548
2021-01-28,Ceuta,243,12,28,2,24 ,"11,94% ",5 ,"29,41% ",1,6
2021-01-29,Galicia,9.815,875,1.217,125,1.324 ,"15,84% ",227 ,"29,29% ",167,123
2021-01-29,Madrid,57.413,323,4.019,15,5.008 ,"27,83% ",732 ,"51,66% ",531,564
2021-01-29,Melilla,414,30,61,6,45 ,"24,73% ",11 ,"64,71% ",11,1
2021-01-29,Extremadura,5.043,349,420,29,669 ,"22,54% ",103 ,"48,58% ",42,77
2021-01-29,Navarra,4.890,93,419,15,169 ,"8,70% ",32 ,"24,06% ",7,11
2021-01-29,País Vasco,10.557,24,839,1,828 ,"15,43% ",131 ,"29,44% ",100,70
2021-01-29,La Rioja,2.857,131,295,22,257 ,"30,70% ",52 ,"59,77% ",30,27
2021-01-29,Murcia,7.481,624,959,46,1.071 ,"25,86% ",174 ,"35,66% ",140,99
2021-01-29,C. Valenciana,24.275,1.513,2.133,53,5.083 ,"40,77% ",781 ,"63,29% ",573,608
2021-01-29,Ceuta,247,15,28,2,27 ,"13,43% ",4 ,"23,53% ",4,3
2021-01-29,Cataluña,34.847,346,2.801,28,5.183 ,"20,41% ",813 ,"51,33% ",457,474
2021-01-29,Aragón,11.191,440,998,25,736 ,"17,47% ",87 ,"36,86% ",101,104
2021-01-29,Asturias,6.000,391,440,28,572 ,"16,38% ",91 ,"28,17% ",83,70
2021-01-29,Baleares,3.863,131,568,23,571 ,"17,10% ",137 ,"44,05% ",45,48
2021-01-29,Andalucía,28.900,1.318,2.806,88,4.575 ,"25,82% ",680 ,"37,16% ",611,551
2021-01-29,Cantabria,2.222,133,286,27,220 ,"13,66% ",38 ,"31,15% ",28,13
2021-01-29,Castilla La Mancha,15.767,230,1.050,31,1.857 ,"34,00% ",266 ,"54,85% ",168,187
2021-01-29,Castilla y León,21.176,818,1.562,37,2.297 ,"31,37% ",292 ,"50,00% ",275,244
2021-01-29,Canarias,3.670,144,669,10,312 ,"5,81% ",72 ,"16,14% ",40,26
2021-02-01,Galicia,10.207,876,1.291,150,1.462 ,"17,17% ",251 ,"32,02% ",165,45
2021-02-01,La Rioja,2.890,117,298,12,252 ,"30,11% ",62 ,"71,26% ",15,7
2021-02-01,País Vasco,10.646,5,845,0,906 ,"18,00% ",149 ,"33,26% ",63,27
2021-02-01,Navarra,4.913,80,426,13,182 ,"9,37% ",35 ,"26,32% ",20,5
2021-02-01,Murcia,7.645,498,967,32,1.052 ,"25,28% ",173 ,"35,31% ",101,76
2021-02-01,Melilla,425,28,61,4,44 ,"24,18% ",11 ,"64,71% ",4,6
2021-02-01,Madrid,57.614,222,4.041,25,5.233 ,"29,15% ",736 ,"52,27% ",314,178
2021-02-01,Extremadura,5.172,298,434,24,621 ,"20,90% ",103 ,"47,69% ",30,16
2021-02-01,C. Valenciana,25.270,1.269,2.189,43,5.207 ,"41,74% ",787 ,"63,21% ",403,261
2021-02-01,Andalucía,29.627,1.277,2.875,80,4.962 ,"28,01% ",707 ,"38,44% ",519,315
2021-02-01,Cataluña,34.976,229,2.808,15,5.206 ,"20,52% ",824 ,"52,25% ",294,224
2021-02-01,Castilla y León,21.521,690,1.586,35,2.420 ,"32,61% ",324 ,"54,27% ",202,86
2021-02-01,Castilla La Mancha,15.968,175,1.064,19,1.870 ,"34,24% ",276 ,"55,87% ",147,73
2021-02-01,Cantabria,2.264,125,291,20,224 ,"13,84% ",38 ,"29,23% ",16,8
2021-02-01,Canarias,3.734,132,684,11,334 ,"6,22% ",81 ,"18,16% ",31,9
2021-02-01,Baleares,3.918,106,573,19,564 ,"16,83% ",145 ,"46,62% ",33,16
